news,prom,userID,user_express,category
66.66666666666666,0.0,811224591536361472,33.33333333333333,0
0.0,0.0,1307555329,100.0,2
0.0,0.0,402386410,100.0,2
60.0,0.0,527486643,40.0,0
16.666666666666664,0.0,2615494412,83.33333333333334,2
0.0,100.0,2221772864,0.0,1
0.0,0.0,3375225701,100.0,2
0.0,0.0,2437308636,100.0,2
0.0,0.0,44312611,100.0,2
85.71428571428571,14.285714285714285,1299673800,0.0,0
33.33333333333333,0.0,20260009,66.66666666666666,2
0.0,0.0,272520650,100.0,2
0.0,0.0,1167528336,100.0,2
12.5,37.5,38775550,50.0,2
100.0,0.0,352140534,0.0,0
0.0,66.66666666666666,883269793536770048,33.33333333333333,1
84.61538461538461,3.8461538461538463,90702654,11.538461538461538,0
40.0,20.0,949778558620184576,40.0,0
0.0,0.0,2298036324,100.0,2
90.0,5.0,1958843174,5.0,0
6.976744186046512,41.86046511627907,759471726895898624,51.162790697674424,2
0.0,100.0,2883481337,0.0,1
42.857142857142854,14.285714285714285,2997593276,42.857142857142854,0
50.0,50.0,531382823,0.0,0
100.0,0.0,16394939,0.0,0
40.0,0.0,932643001301643264,60.0,2
0.0,0.0,3414086291,100.0,2
0.0,0.0,980683460464513024,100.0,2
0.0,100.0,153723819,0.0,1
35.0,50.0,830846409150705664,15.0,1
0.0,100.0,866400191649202176,0.0,1
60.0,0.0,14819993,40.0,0
0.0,0.0,322316394,100.0,2
21.428571428571427,67.85714285714286,959913688596697088,10.714285714285714,1
64.28571428571429,21.428571428571427,606243818,14.285714285714285,0
0.0,0.0,2938809415,100.0,2
0.0,0.0,555672489,100.0,2
10.0,5.0,265226784,85.0,2
0.0,0.0,2147906947,100.0,2
0.0,0.0,132664295,100.0,2
0.0,0.0,756046036691480576,100.0,2
27.27272727272727,54.54545454545454,903173798886703104,18.181818181818183,1
0.0,0.0,950722706,100.0,2
50.0,16.666666666666664,122994768,33.33333333333333,0
0.0,0.0,723357361,100.0,2
0.0,0.0,68366669,100.0,2
62.5,0.0,471516384,37.5,0
100.0,0.0,594148935,0.0,0
90.0,0.0,258132971,10.0,0
50.0,50.0,926544637145124864,0.0,0
100.0,0.0,1464846972,0.0,0
71.42857142857143,28.57142857142857,971089472778657792,0.0,0
20.0,40.0,906262845851017216,40.0,1
50.0,20.0,795784333491666944,30.0,0
100.0,0.0,432716636,0.0,0
75.0,0.0,252202876,25.0,0
95.3125,1.5625,1532438138,3.125,0
42.857142857142854,0.0,2991260170,57.14285714285714,2
0.0,0.0,1154875110,100.0,2
6.666666666666667,53.333333333333336,4413534978,40.0,1
20.0,0.0,195552835,80.0,2
0.0,0.0,586207042,100.0,2
0.0,0.0,2591009524,100.0,2
93.75,6.25,26853151,0.0,0
0.0,0.0,909641813111296000,100.0,2
50.0,0.0,2325088994,50.0,0
92.3076923076923,7.6923076923076925,87324345,0.0,0
36.36363636363637,9.090909090909092,59594745,54.54545454545454,2
0.0,33.33333333333333,899280176969695232,66.66666666666666,2
77.77777777777779,0.0,2906847960,22.22222222222222,0
0.0,0.0,1403555977,100.0,2
66.66666666666666,33.33333333333333,255717583,0.0,0
100.0,0.0,1915793652,0.0,0
66.66666666666666,0.0,996764222636736512,33.33333333333333,0
100.0,0.0,4706682509,0.0,0
100.0,0.0,760193861784403968,0.0,0
0.0,100.0,988736730793697280,0.0,1
87.5,6.25,347244613,6.25,0
30.76923076923077,23.076923076923077,1169914286,46.15384615384615,2
100.0,0.0,4876948522,0.0,0
100.0,0.0,938394086255493120,0.0,0
0.0,100.0,1561359152,0.0,1
0.0,100.0,2287224997,0.0,1
0.0,0.0,256286755,100.0,2
0.0,0.0,326908987,100.0,2
50.0,0.0,853238492654129152,50.0,0
0.0,100.0,196182946,0.0,1
0.0,0.0,2714534370,100.0,2
10.0,40.0,2426052648,50.0,2
66.66666666666666,0.0,3235371732,33.33333333333333,0
61.53846153846154,15.384615384615385,1120878912,23.076923076923077,0
100.0,0.0,309666533,0.0,0
100.0,0.0,4842401928,0.0,0
0.0,0.0,1117965716,100.0,2
100.0,0.0,6354052,0.0,0
80.0,0.0,258408688,20.0,0
75.0,8.333333333333332,2318436408,16.666666666666664,0
0.0,0.0,50860258,100.0,2
0.0,0.0,2911559275,100.0,2
50.0,0.0,2427392068,50.0,0
80.0,0.0,4695862154,20.0,0
41.66666666666667,41.66666666666667,3131218156,16.666666666666664,0
33.33333333333333,0.0,189190266,66.66666666666666,2
14.285714285714285,75.0,2753197657,10.714285714285714,1
0.0,80.0,832129830120415232,20.0,1
60.0,0.0,297029706,40.0,0
90.9090909090909,0.0,745370605,9.090909090909092,0
100.0,0.0,1284250644,0.0,0
84.31372549019608,7.8431372549019605,97675296,7.8431372549019605,0
60.0,0.0,20863364,40.0,0
66.66666666666666,0.0,15743233,33.33333333333333,0
0.0,0.0,1286238444,100.0,2
60.0,0.0,498460948,40.0,0
14.285714285714285,57.14285714285714,4667663712,28.57142857142857,1
0.0,0.0,775462869001535488,100.0,2
0.0,0.0,267599469,100.0,2
0.0,100.0,858413758850490368,0.0,1
44.44444444444444,0.0,1252697953,55.55555555555556,2
0.0,0.0,2629559316,100.0,2
60.0,20.0,216441755,20.0,0
0.0,0.0,342301256,100.0,2
0.0,86.66666666666667,849608977319120896,13.333333333333334,1
100.0,0.0,706562837615804416,0.0,0
0.0,0.0,750301105,100.0,2
0.0,0.0,2469028776,100.0,2
0.0,0.0,40376938,100.0,2
100.0,0.0,25087461,0.0,0
0.0,63.63636363636363,970498637695340544,36.36363636363637,1
100.0,0.0,999041429308502016,0.0,0
70.0,0.0,274112975,30.0,0
62.5,0.0,209896973,37.5,0
75.0,0.0,857641864954073088,25.0,0
70.0,0.0,2787981926,30.0,0
85.71428571428571,0.0,4032347475,14.285714285714285,0
0.0,0.0,104336387,100.0,2
50.0,0.0,60182386,50.0,0
0.0,0.0,967196355528552448,100.0,2
61.53846153846154,23.076923076923077,40038850,15.384615384615385,0
0.0,66.66666666666666,361157187,33.33333333333333,1
100.0,0.0,185042734,0.0,0
42.857142857142854,0.0,779513335393968128,57.14285714285714,2
66.66666666666666,0.0,39705824,33.33333333333333,0
0.0,0.0,3309638219,100.0,2
100.0,0.0,2932098999,0.0,0
30.0,70.0,3292488094,0.0,1
0.0,0.0,323695571,100.0,2
0.0,0.0,162758606,100.0,2
0.0,100.0,998639299271815168,0.0,1
0.0,0.0,1489232677,100.0,2
100.0,0.0,31096682,0.0,0
100.0,0.0,3469794861,0.0,0
100.0,0.0,272539636,0.0,0
100.0,0.0,1861940076,0.0,0
93.75,6.25,873766343266324480,0.0,0
100.0,0.0,794362746,0.0,0
10.256410256410255,76.92307692307693,705476194754543616,12.82051282051282,1
100.0,0.0,746785289666965504,0.0,0
66.66666666666666,33.33333333333333,810352675,0.0,0
76.47058823529412,5.88235294117647,394981407,17.647058823529413,0
50.0,0.0,419641893,50.0,0
100.0,0.0,87775194,0.0,0
50.0,0.0,3685617083,50.0,0
50.0,0.0,368890293,50.0,0
50.0,0.0,4853401275,50.0,0
0.0,0.0,2379430848,100.0,2
33.33333333333333,0.0,17750752,66.66666666666666,2
100.0,0.0,899224660767719424,0.0,0
100.0,0.0,266121474,0.0,0
0.0,0.0,61492346,100.0,2
0.0,0.0,26508226,100.0,2
42.857142857142854,57.14285714285714,3350862225,0.0,1
100.0,0.0,2518343904,0.0,0
54.54545454545454,18.181818181818183,27692585,27.27272727272727,0
100.0,0.0,3907113266,0.0,0
80.0,0.0,550112968,20.0,0
33.33333333333333,0.0,22722845,66.66666666666666,2
100.0,0.0,1292636984,0.0,0
100.0,0.0,2854917789,0.0,0
100.0,0.0,313970859,0.0,0
100.0,0.0,2273807730,0.0,0
100.0,0.0,17408493,0.0,0
42.857142857142854,42.857142857142854,2777342586,14.285714285714285,0
33.33333333333333,66.66666666666666,144367359,0.0,1
50.0,37.5,82684605,12.5,0
50.0,33.33333333333333,549466315,16.666666666666664,0
16.666666666666664,66.66666666666666,196027487,16.666666666666664,1
0.0,100.0,2492545837,0.0,1
0.0,100.0,2617616208,0.0,1
0.0,100.0,314753450,0.0,1
66.66666666666666,0.0,4799528907,33.33333333333333,0
0.0,0.0,35680576,100.0,2
100.0,0.0,308703664,0.0,0
100.0,0.0,3110109209,0.0,0
0.0,0.0,1855184851,100.0,2
71.42857142857143,14.285714285714285,14260571,14.285714285714285,0
90.9090909090909,0.0,15147042,9.090909090909092,0
0.0,0.0,3267811405,100.0,2
100.0,0.0,2597096179,0.0,0
33.33333333333333,0.0,22231310,66.66666666666666,2
0.0,0.0,2748114873,100.0,2
50.0,0.0,2676743068,50.0,0
50.0,0.0,916829622855262208,50.0,0
50.0,0.0,319342552,50.0,0
60.0,0.0,1724304301,40.0,0
50.0,0.0,2769370960,50.0,0
50.0,0.0,715182832,50.0,0
50.0,0.0,2433756607,50.0,0
50.0,0.0,543582067,50.0,0
22.22222222222222,66.66666666666666,34097682,11.11111111111111,1
50.0,0.0,2327380510,50.0,0
0.0,0.0,1247376572,100.0,2
0.0,0.0,436323317,100.0,2
100.0,0.0,2154808945,0.0,0
50.0,50.0,147618542,0.0,0
100.0,0.0,972518455994867712,0.0,0
0.0,0.0,733796292095180800,100.0,2
100.0,0.0,956427572748824576,0.0,0
0.0,100.0,41096337,0.0,1
33.33333333333333,16.666666666666664,1021388700712873984,50.0,2
71.42857142857143,10.714285714285714,14897840,17.857142857142858,0
25.0,0.0,17848133,75.0,2
0.0,0.0,4614821113,100.0,2
100.0,0.0,4808684426,0.0,0
75.0,0.0,95244809,25.0,0
100.0,0.0,47267826,0.0,0
0.0,0.0,204100067,100.0,2
9.090909090909092,81.81818181818183,429459884,9.090909090909092,1
100.0,0.0,1423656548,0.0,0
100.0,0.0,1716995616,0.0,0
0.0,0.0,58803488,100.0,2
90.0,0.0,26666665,10.0,0
0.0,0.0,19188221,100.0,2
100.0,0.0,355200010,0.0,0
100.0,0.0,167019583,0.0,0
0.0,0.0,3056220718,100.0,2
81.81818181818183,0.0,61769050,18.181818181818183,0
100.0,0.0,935552515604697088,0.0,0
100.0,0.0,15023534,0.0,0
75.0,0.0,2200087374,25.0,0
100.0,0.0,40061315,0.0,0
100.0,0.0,17223875,0.0,0
100.0,0.0,2870584085,0.0,0
100.0,0.0,7385872,0.0,0
100.0,0.0,327059740,0.0,0
25.0,50.0,17348380,25.0,1
0.0,100.0,246826228,0.0,1
0.0,12.5,2526065216,87.5,2
100.0,0.0,63876273,0.0,0
0.0,100.0,987361550,0.0,1
0.0,0.0,2208306795,100.0,2
50.0,16.666666666666664,3246168297,33.33333333333333,0
22.22222222222222,44.44444444444444,1372223490,33.33333333333333,1
100.0,0.0,628835316,0.0,0
100.0,0.0,855431783596384256,0.0,0
100.0,0.0,124060760,0.0,0
0.0,0.0,2912958291,100.0,2
0.0,22.950819672131146,2852391947,77.04918032786885,2
100.0,0.0,2473394299,0.0,0
63.63636363636363,27.27272727272727,22159841,9.090909090909092,0
66.66666666666666,33.33333333333333,2834771509,0.0,0
66.66666666666666,33.33333333333333,435356880,0.0,0
100.0,0.0,263961902,0.0,0
66.66666666666666,0.0,1590150786,33.33333333333333,0
85.71428571428571,0.0,38601486,14.285714285714285,0
100.0,0.0,2480108978,0.0,0
100.0,0.0,782963449252962304,0.0,0
60.0,0.0,238652813,40.0,0
33.33333333333333,33.33333333333333,582258100,33.33333333333333,0
0.0,0.0,343825819,100.0,2
100.0,0.0,2674666950,0.0,0
71.42857142857143,14.285714285714285,4873800587,14.285714285714285,0
0.0,100.0,2862580431,0.0,1
0.0,27.27272727272727,26032131,72.72727272727273,2
100.0,0.0,440377953,0.0,0
75.0,16.666666666666664,32293779,8.333333333333332,0
12.5,12.5,984270680,75.0,2
0.0,100.0,851548896,0.0,1
50.0,0.0,2577549582,50.0,0
66.66666666666666,0.0,86415799,33.33333333333333,0
100.0,0.0,705520557333291008,0.0,0
100.0,0.0,2666805962,0.0,0
0.0,0.0,856971583398658048,100.0,2
0.0,100.0,786203021017571328,0.0,1
0.0,100.0,79509745,0.0,1
80.0,10.0,950018805723430912,10.0,0
19.230769230769234,57.692307692307686,2883375454,23.076923076923077,1
100.0,0.0,23108704,0.0,0
100.0,0.0,2445443803,0.0,0
50.0,0.0,1249553186,50.0,0
33.33333333333333,33.33333333333333,536777457,33.33333333333333,0
50.0,0.0,3732059837,50.0,0
50.0,0.0,93780708,50.0,0
50.0,0.0,2329621964,50.0,0
0.0,100.0,2799325091,0.0,1
66.66666666666666,0.0,18209387,33.33333333333333,0
50.0,0.0,3140562069,50.0,0
50.0,0.0,947210722215313408,50.0,0
0.0,0.0,92085918,100.0,2
66.66666666666666,0.0,284095085,33.33333333333333,0
50.0,0.0,3130694571,50.0,0
0.0,0.0,318921545,100.0,2
100.0,0.0,26680837,0.0,0
100.0,0.0,17365162,0.0,0
0.0,0.0,859694270,100.0,2
100.0,0.0,204441932,0.0,0
28.57142857142857,42.857142857142854,740664405109641216,28.57142857142857,1
100.0,0.0,944967271289671680,0.0,0
100.0,0.0,242014001,0.0,0
0.0,0.0,3251783949,100.0,2
0.0,0.0,3029153244,100.0,2
0.0,0.0,1021296275893805056,100.0,2
100.0,0.0,946897170774491136,0.0,0
12.5,25.0,914207700925468672,62.5,2
0.0,0.0,1272882050,100.0,2
0.0,0.0,336016107,100.0,2
0.0,33.33333333333333,2235062780,66.66666666666666,2
75.0,0.0,44415463,25.0,0
100.0,0.0,66912972,0.0,0
100.0,0.0,66663905,0.0,0
0.0,0.0,961608228,100.0,2
100.0,0.0,260375007,0.0,0
100.0,0.0,259890932,0.0,0
100.0,0.0,3181062728,0.0,0
100.0,0.0,2222217612,0.0,0
100.0,0.0,458621089,0.0,0
100.0,0.0,19895837,0.0,0
100.0,0.0,630676589,0.0,0
100.0,0.0,121772010,0.0,0
100.0,0.0,1683770364,0.0,0
100.0,0.0,2881596825,0.0,0
30.0,20.0,3990458423,50.0,2
100.0,0.0,2750601556,0.0,0
100.0,0.0,121989099,0.0,0
100.0,0.0,2557117646,0.0,0
100.0,0.0,344270602,0.0,0
100.0,0.0,256205816,0.0,0
100.0,0.0,743891863480868864,0.0,0
100.0,0.0,566432856,0.0,0
100.0,0.0,715329558,0.0,0
100.0,0.0,701029255,0.0,0
100.0,0.0,2839427552,0.0,0
100.0,0.0,718785018802368512,0.0,0
100.0,0.0,3309093529,0.0,0
100.0,0.0,1953165776,0.0,0
88.57142857142857,2.857142857142857,924042481922080768,8.571428571428571,0
87.5,10.416666666666668,966260564489048064,2.083333333333333,0
0.0,75.0,2505648596,25.0,1
0.0,0.0,945070818194804736,100.0,2
33.33333333333333,33.33333333333333,1540362270,33.33333333333333,0
92.3076923076923,0.0,2918467063,7.6923076923076925,0
0.0,0.0,1558872463,100.0,2
0.0,33.33333333333333,2513848608,66.66666666666666,2
66.66666666666666,0.0,729929463417409536,33.33333333333333,0
0.0,0.0,1532966516,100.0,2
85.71428571428571,0.0,22133515,14.285714285714285,0
100.0,0.0,2149213458,0.0,0
100.0,0.0,1917780583,0.0,0
0.0,100.0,552225844,0.0,1
75.0,0.0,4507284015,25.0,0
100.0,0.0,15487326,0.0,0
0.0,37.93103448275862,1918449097,62.06896551724138,2
33.33333333333333,33.33333333333333,303930546,33.33333333333333,0
100.0,0.0,2273061312,0.0,0
83.33333333333334,0.0,146707618,16.666666666666664,0
72.72727272727273,0.0,2667051031,27.27272727272727,0
100.0,0.0,768452633447239680,0.0,0
100.0,0.0,3053471691,0.0,0
100.0,0.0,204255483,0.0,0
100.0,0.0,393542175,0.0,0
100.0,0.0,34229493,0.0,0
50.0,0.0,2214241105,50.0,0
100.0,0.0,337901574,0.0,0
66.66666666666666,0.0,566834655,33.33333333333333,0
71.42857142857143,0.0,117791946,28.57142857142857,0
66.66666666666666,33.33333333333333,4461349181,0.0,0
100.0,0.0,4787019588,0.0,0
100.0,0.0,22052871,0.0,0
100.0,0.0,16705169,0.0,0
0.0,50.0,2938924275,50.0,1
52.17391304347826,13.043478260869565,96230455,34.78260869565217,0
0.0,0.0,376562643,100.0,2
85.71428571428571,8.571428571428571,842020395788210176,5.714285714285714,0
100.0,0.0,403845474,0.0,0
0.0,100.0,895202700261941248,0.0,1
0.0,0.0,2567612040,100.0,2
33.33333333333333,33.33333333333333,1927960976,33.33333333333333,0
0.0,0.0,1619707668,100.0,2
83.33333333333334,16.666666666666664,2210884015,0.0,0
0.0,0.0,1153015489,100.0,2
50.0,8.333333333333332,26865783,41.66666666666667,0
0.0,0.0,142024990,100.0,2
60.0,40.0,896347302973104128,0.0,0
100.0,0.0,134457796,0.0,0
100.0,0.0,13569702,0.0,0
100.0,0.0,3935154977,0.0,0
0.0,0.0,44196510,100.0,2
76.92307692307693,7.6923076923076925,2990044632,15.384615384615385,0
0.0,0.0,380118675,100.0,2
66.66666666666666,0.0,537936795,33.33333333333333,0
0.0,66.66666666666666,47928644,33.33333333333333,1
100.0,0.0,553950796,0.0,0
100.0,0.0,774621609479049216,0.0,0
100.0,0.0,30929200,0.0,0
100.0,0.0,498452250,0.0,0
50.0,0.0,321519979,50.0,0
100.0,0.0,17107868,0.0,0
100.0,0.0,1511573850,0.0,0
100.0,0.0,783461089480699904,0.0,0
0.0,66.66666666666666,3589460849,33.33333333333333,1
75.0,25.0,16363960,0.0,0
0.0,0.0,1592379368,100.0,2
50.0,0.0,1439347392,50.0,0
25.0,50.0,283882468,25.0,1
77.77777777777779,0.0,293858201,22.22222222222222,0
0.0,0.0,23718635,100.0,2
0.0,100.0,1020660732,0.0,1
0.0,50.0,2235401904,50.0,1
50.0,50.0,916080524535443456,0.0,0
50.0,0.0,3806400733,50.0,0
0.0,0.0,3607191078,100.0,2
0.0,100.0,41045873,0.0,1
60.0,0.0,382483879,40.0,0
0.0,0.0,382571958,100.0,2
0.0,0.0,2780699930,100.0,2
100.0,0.0,492612887,0.0,0
100.0,0.0,1365092011,0.0,0
100.0,0.0,2491110189,0.0,0
100.0,0.0,547988573,0.0,0
100.0,0.0,85717436,0.0,0
100.0,0.0,23922537,0.0,0
66.66666666666666,33.33333333333333,2742696374,0.0,0
100.0,0.0,809414682708738048,0.0,0
100.0,0.0,444958690,0.0,0
83.33333333333334,0.0,28776853,16.666666666666664,0
33.33333333333333,0.0,95344125,66.66666666666666,2
0.0,0.0,805247491608313856,100.0,2
0.0,100.0,964495364358332416,0.0,1
0.0,0.0,2557133923,100.0,2
0.0,20.0,1161539779,80.0,2
77.77777777777779,11.11111111111111,335537750,11.11111111111111,0
66.66666666666666,11.11111111111111,16216719,22.22222222222222,0
100.0,0.0,951044232139206656,0.0,0
0.0,50.0,995403558471241728,50.0,1
0.0,100.0,1002660286204030976,0.0,1
0.0,50.0,866944459862228992,50.0,1
0.0,0.0,15780241,100.0,2
33.33333333333333,33.33333333333333,343546655,33.33333333333333,0
75.0,25.0,785311203878985728,0.0,0
100.0,0.0,885728905,0.0,0
100.0,0.0,17912968,0.0,0
100.0,0.0,214543320,0.0,0
100.0,0.0,3416180465,0.0,0
66.66666666666666,33.33333333333333,1672760570,0.0,0
0.0,60.0,889519717,40.0,1
0.0,0.0,775720475456446464,100.0,2
40.0,20.0,628432630,40.0,0
77.77777777777779,0.0,14687193,22.22222222222222,0
100.0,0.0,924529055545864192,0.0,0
50.0,0.0,753571509080174592,50.0,0
66.66666666666666,0.0,225858323,33.33333333333333,0
0.0,100.0,65970675,0.0,1
0.0,7.6923076923076925,19801239,92.3076923076923,2
0.0,0.0,1637049583,100.0,2
100.0,0.0,85625706,0.0,0
0.0,0.0,20192668,100.0,2
50.0,0.0,21091012,50.0,0
0.0,0.0,1714289394,100.0,2
0.0,100.0,994450136871964672,0.0,1
40.0,20.0,55008372,40.0,0
50.0,0.0,20737589,50.0,0
0.0,0.0,30584453,100.0,2
0.0,66.66666666666666,14533651,33.33333333333333,1
0.0,33.33333333333333,511353561,66.66666666666666,2
100.0,0.0,43412697,0.0,0
57.14285714285714,0.0,221269569,42.857142857142854,0
50.0,0.0,582361737,50.0,0
80.0,0.0,326938203,20.0,0
100.0,0.0,64862896,0.0,0
80.0,0.0,54059841,20.0,0
0.0,33.33333333333333,7580512,66.66666666666666,2
0.0,0.0,451161268,100.0,2
90.47619047619048,4.761904761904762,87425704,4.761904761904762,0
0.0,66.66666666666666,365563447,33.33333333333333,1
0.0,0.0,581161951,100.0,2
20.0,20.0,498974951,60.0,2
66.66666666666666,16.666666666666664,1604211559,16.666666666666664,0
0.0,0.0,27550156,100.0,2
80.0,0.0,456934064,20.0,0
81.81818181818183,0.0,31801993,18.181818181818183,0
25.0,0.0,89047747,75.0,2
0.0,75.0,402405753,25.0,1
40.0,60.0,751908247,0.0,1
75.0,0.0,735021824,25.0,0
50.0,0.0,137553396,50.0,0
40.0,0.0,191166768,60.0,2
0.0,0.0,594074623,100.0,2
0.0,50.0,2197219727,50.0,1
41.66666666666667,25.0,983691674,33.33333333333333,0
100.0,0.0,23983532,0.0,0
100.0,0.0,42925981,0.0,0
93.33333333333333,6.666666666666667,418683347,0.0,0
22.22222222222222,22.22222222222222,1246598083,55.55555555555556,2
0.0,0.0,25027554,100.0,2
75.0,25.0,130934748,0.0,0
100.0,0.0,258948022,0.0,0
0.0,0.0,314252880,100.0,2
75.0,8.333333333333332,2321251855,16.666666666666664,0
62.5,25.0,46474366,12.5,0
75.0,0.0,16667912,25.0,0
0.0,33.33333333333333,139020186,66.66666666666666,2
33.33333333333333,0.0,393712849,66.66666666666666,2
66.66666666666666,33.33333333333333,369311281,0.0,0
40.0,60.0,1370442739,0.0,1
0.0,0.0,2251997923,100.0,2
0.0,66.66666666666666,2269590809,33.33333333333333,1
0.0,66.66666666666666,2237540771,33.33333333333333,1
75.0,0.0,616185028,25.0,0
100.0,0.0,260902911,0.0,0
0.0,0.0,61037454,100.0,2
11.11111111111111,66.66666666666666,2291300718,22.22222222222222,1
0.0,0.0,35324484,100.0,2
33.33333333333333,66.66666666666666,532736155,0.0,1
0.0,33.33333333333333,332663258,66.66666666666666,2
75.0,12.5,14327663,12.5,0
20.0,60.0,321684820,20.0,1
87.5,12.5,376700914,0.0,0
50.0,0.0,235869355,50.0,0
100.0,0.0,15732036,0.0,0
0.0,40.0,32668095,60.0,2
0.0,0.0,615882271,100.0,2
30.0,30.0,17428614,40.0,2
100.0,0.0,18809912,0.0,0
71.42857142857143,14.285714285714285,23618466,14.285714285714285,0
0.0,100.0,269980086,0.0,1
0.0,50.0,1597387531,50.0,1
66.66666666666666,33.33333333333333,22730865,0.0,0
77.77777777777779,0.0,1947881736,22.22222222222222,0
0.0,0.0,1161821928,100.0,2
50.0,0.0,382362868,50.0,0
100.0,0.0,335684043,0.0,0
0.0,0.0,520861487,100.0,2
100.0,0.0,112849245,0.0,0
0.0,50.0,2371555266,50.0,1
0.0,25.0,20290232,75.0,2
58.333333333333336,16.666666666666664,394655183,25.0,0
60.86956521739131,8.695652173913043,250556430,30.434782608695656,0
14.285714285714285,28.57142857142857,332707603,57.14285714285714,2
75.0,0.0,115125517,25.0,0
33.33333333333333,0.0,14860428,66.66666666666666,2
0.0,0.0,739881864,100.0,2
33.33333333333333,16.666666666666664,25989394,50.0,2
40.0,20.0,24047535,40.0,0
75.0,25.0,50660534,0.0,0
33.33333333333333,33.33333333333333,345323378,33.33333333333333,0
0.0,0.0,531695997,100.0,2
0.0,20.0,1496640738,80.0,2
100.0,0.0,284026505,0.0,0
50.0,0.0,79862233,50.0,0
0.0,66.66666666666666,54334005,33.33333333333333,1
80.0,0.0,22547149,20.0,0
40.0,40.0,1729034052,20.0,0
25.0,0.0,277791130,75.0,2
0.0,0.0,1235149585,100.0,2
0.0,33.33333333333333,458868723,66.66666666666666,2
0.0,0.0,127763593,100.0,2
0.0,0.0,50403839,100.0,2
0.0,25.0,2289012848,75.0,2
100.0,0.0,188852875,0.0,0
0.0,0.0,606797793,100.0,2
50.0,50.0,560594464,0.0,0
25.0,75.0,57242061,0.0,1
0.0,0.0,470204129,100.0,2
0.0,0.0,465121321,100.0,2
60.0,0.0,16192206,40.0,0
75.0,0.0,87497183,25.0,0
33.33333333333333,0.0,355192301,66.66666666666666,2
50.0,25.0,20713800,25.0,0
60.0,20.0,369034130,20.0,0
83.33333333333334,0.0,2170841831,16.666666666666664,0
0.0,20.0,537695561,80.0,2
0.0,66.66666666666666,102615371,33.33333333333333,1
0.0,10.0,612953639,90.0,2
66.66666666666666,16.666666666666664,16271264,16.666666666666664,0
0.0,0.0,197332232,100.0,2
100.0,0.0,22422168,0.0,0
0.0,33.33333333333333,59030756,66.66666666666666,2
75.0,0.0,24418504,25.0,0
0.0,25.0,330841413,75.0,2
75.0,25.0,36069538,0.0,0
0.0,0.0,63855469,100.0,2
66.66666666666666,16.666666666666664,28740748,16.666666666666664,0
100.0,0.0,2437058268,0.0,0
0.0,0.0,2348120371,100.0,2
0.0,0.0,49247581,100.0,2
50.0,18.75,33909155,31.25,0
100.0,0.0,30929600,0.0,0
14.285714285714285,28.57142857142857,533858689,57.14285714285714,2
66.66666666666666,33.33333333333333,1546098432,0.0,0
0.0,0.0,275185054,100.0,2
80.0,0.0,21965099,20.0,0
0.0,0.0,26678595,100.0,2
0.0,0.0,2724900802,100.0,2
75.0,25.0,301207899,0.0,0
0.0,50.0,22875937,50.0,1
20.0,60.0,18188599,20.0,1
33.33333333333333,0.0,46743256,66.66666666666666,2
66.66666666666666,0.0,1975226587,33.33333333333333,0
33.33333333333333,0.0,2696195994,66.66666666666666,2
26.666666666666668,20.0,1152218101,53.333333333333336,2
0.0,66.66666666666666,53697862,33.33333333333333,1
66.66666666666666,0.0,54236937,33.33333333333333,0
11.11111111111111,0.0,17582912,88.88888888888889,2
0.0,100.0,127145075,0.0,1
50.0,0.0,1830252486,50.0,0
0.0,50.0,545216110,50.0,1
80.0,0.0,141148895,20.0,0
50.0,0.0,29769117,50.0,0
66.66666666666666,33.33333333333333,2530943187,0.0,0
100.0,0.0,23513372,0.0,0
0.0,66.66666666666666,37715573,33.33333333333333,1
33.33333333333333,0.0,155925129,66.66666666666666,2
0.0,0.0,28747090,100.0,2
0.0,100.0,481334030,0.0,1
25.0,0.0,44142928,75.0,2
100.0,0.0,89275264,0.0,0
50.0,0.0,22788922,50.0,0
66.66666666666666,0.0,2223686294,33.33333333333333,0
66.66666666666666,33.33333333333333,28047528,0.0,0
100.0,0.0,14740122,0.0,0
0.0,0.0,469851934,100.0,2
81.25,0.0,2255319036,18.75,0
100.0,0.0,2568987024,0.0,0
50.0,0.0,12413892,50.0,0
20.0,40.0,25916881,40.0,1
66.66666666666666,0.0,47629995,33.33333333333333,0
0.0,50.0,885803154,50.0,1
0.0,0.0,2216807927,100.0,2
50.0,0.0,2894154167,50.0,0
0.0,0.0,1202333641,100.0,2
100.0,0.0,333819135,0.0,0
83.33333333333334,0.0,15725199,16.666666666666664,0
0.0,20.0,2819430672,80.0,2
100.0,0.0,831208772068581376,0.0,0
0.0,0.0,975793968150532096,100.0,2
0.0,0.0,962485712611311616,100.0,2
0.0,100.0,750930806210699264,0.0,1
0.0,100.0,2259643848,0.0,1
11.11111111111111,77.77777777777779,3239182313,11.11111111111111,1
36.36363636363637,18.181818181818183,75280133,45.45454545454545,2
100.0,0.0,28682386,0.0,0
50.0,0.0,1151483376,50.0,0
0.0,50.0,887719068098277376,50.0,1
100.0,0.0,984322635826950144,0.0,0
0.0,50.0,3128702963,50.0,1
0.0,0.0,22712542,100.0,2
0.0,0.0,865734317112254464,100.0,2
33.33333333333333,0.0,98282153,66.66666666666666,2
0.0,0.0,119843826,100.0,2
45.45454545454545,0.0,392375138,54.54545454545454,2
66.66666666666666,0.0,3573431774,33.33333333333333,0
20.0,0.0,950777831939805184,80.0,2
0.0,100.0,1131528918,0.0,1
